"Customer ID";"Customer Name";"Segment";"City";"State";"Postal Code";"Region";"Order ID"
"SS-20140";"Saphhira Shifley";"Corporate";"Mesquite";"Texas";75150;"Central";"CA-2015-120544"
"SS-20140";"Saphhira Shifley";"Corporate";"Mesquite";"Texas";75150;"Central";"CA-2015-120544"
"SS-20140";"Saphhira Shifley";"Corporate";"Mesquite";"Texas";75150;"Central";"CA-2015-120544"
"RS-19765";"Roland Schwarz";"Corporate";"Los Angeles";"California";90045;"West";"CA-2018-113670"
"RS-19765";"Roland Schwarz";"Corporate";"Los Angeles";"California";90045;"West";"CA-2018-113670"
"JW-15955";"Joni Wasserman";"Consumer";"Seattle";"Washington";98103;"West";"CA-2018-166198"
"JW-15955";"Joni Wasserman";"Consumer";"Seattle";"Washington";98103;"West";"CA-2018-166198"
"JK-15625";"Jim Karlsson";"Consumer";"Olympia";"Washington";98502;"West";"CA-2015-135608"
"JK-15625";"Jim Karlsson";"Consumer";"Olympia";"Washington";98502;"West";"CA-2015-135608"
"JO-15550";"Jesus Ocampo";"Home Office";"Omaha";"Nebraska";68104;"Central";"CA-2018-144568"
"TP-21130";"Theone Pippenger";"Consumer";"Columbus";"Georgia";31907;"South";"CA-2017-142370"
"TP-21130";"Theone Pippenger";"Consumer";"Columbus";"Georgia";31907;"South";"CA-2017-142370"
"BS-11590";"Brendan Sweed";"Corporate";"Columbus";"Indiana";47201;"Central";"CA-2017-105900"
"AB-10255";"Alejandro Ballentine";"Home Office";"Jackson";"Mississippi";39212;"South";"CA-2017-151155"
"AB-10255";"Alejandro Ballentine";"Home Office";"Jackson";"Mississippi";39212;"South";"CA-2017-151155"
"FO-14305";"Frank Olsen";"Consumer";"Houston";"Texas";77070;"Central";"CA-2018-144036"
"MF-17665";"Maureen Fritzler";"Corporate";"Phoenix";"Arizona";85023;"West";"US-2015-169789"
"SA-20830";"Sue Ann Reed";"Consumer";"Chicago";"Illinois";60653;"Central";"CA-2018-127264"
"SH-19975";"Sally Hughsby";"Corporate";"Denver";"Colorado";80219;"West";"CA-2017-151512"
"JL-15235";"Janet Lee";"Consumer";"Newark";"Delaware";19711;"East";"CA-2017-165169"
"JL-15235";"Janet Lee";"Consumer";"Newark";"Delaware";19711;"East";"CA-2017-165169"
"JL-15235";"Janet Lee";"Consumer";"Newark";"Delaware";19711;"East";"CA-2017-165169"
"KH-16630";"Ken Heidel";"Corporate";"Clinton";"Maryland";20735;"East";"CA-2016-109575"
"KH-16630";"Ken Heidel";"Corporate";"Clinton";"Maryland";20735;"East";"CA-2016-109575"
"KH-16630";"Ken Heidel";"Corporate";"Clinton";"Maryland";20735;"East";"CA-2016-109575"
"KH-16630";"Ken Heidel";"Corporate";"Clinton";"Maryland";20735;"East";"CA-2016-109575"
"KH-16630";"Ken Heidel";"Corporate";"Clinton";"Maryland";20735;"East";"CA-2016-109575"
"RM-19750";"Roland Murray";"Consumer";"New York City";"New York";10011;"East";"CA-2018-168193"
"RM-19750";"Roland Murray";"Consumer";"New York City";"New York";10011;"East";"CA-2018-168193"
"VM-21835";"Vivian Mathis";"Consumer";"Newark";"Delaware";19711;"East";"CA-2017-115476"
"VM-21835";"Vivian Mathis";"Consumer";"Newark";"Delaware";19711;"East";"CA-2017-115476"
"LH-17155";"Logan Haushalter";"Consumer";"Jackson";"Michigan";49201;"Central";"CA-2017-133340"
"LH-17155";"Logan Haushalter";"Consumer";"Jackson";"Michigan";49201;"Central";"CA-2017-133340"
"LH-17155";"Logan Haushalter";"Consumer";"Jackson";"Michigan";49201;"Central";"CA-2017-133340"
"WB-21850";"William Brown";"Consumer";"New York City";"New York";10011;"East";"CA-2017-137848"
"WB-21850";"William Brown";"Consumer";"New York City";"New York";10011;"East";"CA-2017-137848"
"WB-21850";"William Brown";"Consumer";"New York City";"New York";10011;"East";"CA-2017-137848"
"AP-10915";"Arthur Prichep";"Consumer";"Rock Hill";"South Carolina";29730;"South";"CA-2015-113047"
"RA-19915";"Russell Applegate";"Consumer";"Columbus";"Georgia";31907;"South";"CA-2017-149979"
"RA-19915";"Russell Applegate";"Consumer";"Columbus";"Georgia";31907;"South";"CA-2017-149979"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"DR-12880";"Dan Reichenbach";"Corporate";"Inglewood";"California";90301;"West";"CA-2018-161956"
"JG-15310";"Jason Gross";"Corporate";"Odessa";"Texas";79762;"Central";"CA-2017-116799"
"JG-15310";"Jason Gross";"Corporate";"Odessa";"Texas";79762;"Central";"CA-2017-116799"
"LC-16870";"Lena Cacioppo";"Consumer";"Newark";"Ohio";43055;"East";"CA-2017-111283"
"GB-14530";"George Bell";"Corporate";"Los Angeles";"California";90049;"West";"CA-2016-167745"
"GB-14530";"George Bell";"Corporate";"Los Angeles";"California";90049;"West";"CA-2016-167745"
"GB-14530";"George Bell";"Corporate";"Los Angeles";"California";90049;"West";"CA-2016-167745"
"CK-12205";"Chloris Kastensmidt";"Consumer";"Everett";"Massachusetts";2149;"East";"CA-2018-104577"
"TS-21160";"Theresa Swint";"Corporate";"West Allis";"Wisconsin";53214;"Central";"CA-2017-156251"
"TS-21160";"Theresa Swint";"Corporate";"West Allis";"Wisconsin";53214;"Central";"CA-2017-156251"
"MH-18025";"Michelle Huthwaite";"Consumer";"Chicago";"Illinois";60623;"Central";"CA-2018-125878"
"DM-12955";"Dario Medina";"Corporate";"Houston";"Texas";77036;"Central";"CA-2017-163153"
"DM-12955";"Dario Medina";"Corporate";"Houston";"Texas";77036;"Central";"CA-2017-163153"
"JJ-15760";"Joel Jenkins";"Home Office";"Houston";"Texas";77036;"Central";"CA-2016-103205"
"KB-16585";"Ken Black";"Corporate";"Hialeah";"Florida";33012;"South";"CA-2015-153913"
"KB-16585";"Ken Black";"Corporate";"Hialeah";"Florida";33012;"South";"CA-2015-153913"
"CM-12160";"Charles McCrossin";"Consumer";"San Francisco";"California";94122;"West";"CA-2017-155530"
"FM-14215";"Filia McAdams";"Corporate";"Philadelphia";"Pennsylvania";19140;"East";"US-2017-101196"
"RF-19735";"Roland Fjeld";"Consumer";"Columbia";"South Carolina";29203;"South";"CA-2015-115357"
"JK-15370";"Jay Kimmel";"Consumer";"Miami";"Florida";33180;"South";"US-2015-102715"
"JK-15370";"Jay Kimmel";"Consumer";"Miami";"Florida";33180;"South";"US-2015-102715"
"JK-15370";"Jay Kimmel";"Consumer";"Miami";"Florida";33180;"South";"US-2015-102715"
"JK-15370";"Jay Kimmel";"Consumer";"Miami";"Florida";33180;"South";"US-2015-102715"
"JB-16045";"Julia Barnett";"Home Office";"Chula Vista";"California";91911;"West";"CA-2016-107937"
"PN-18775";"Parhena Norris";"Home Office";"Miami";"Florida";33180;"South";"US-2018-148768"
"LF-17185";"Luke Foster";"Consumer";"New York City";"New York";10035;"East";"CA-2018-118521"
"RH-19510";"Rick Huthwaite";"Home Office";"Manhattan";"Kansas";66502;"Central";"CA-2015-149643"
"MC-17575";"Matt Collins";"Consumer";"Philadelphia";"Pennsylvania";19120;"East";"CA-2016-135314"
"MN-17935";"Michael Nguyen";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-165204"
"MN-17935";"Michael Nguyen";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-165204"
"EH-14125";"Eugene Hildebrand";"Home Office";"Fort Lauderdale";"Florida";33311;"South";"CA-2018-125752"
"TC-21535";"Tracy Collins";"Home Office";"Columbus";"Ohio";43229;"East";"CA-2018-112487"
"JD-15895";"Jonathan Doherty";"Corporate";"Los Angeles";"California";90045;"West";"CA-2017-144218"
"IL-15100";"Ivan Liston";"Consumer";"Houston";"Texas";77041;"Central";"CA-2017-169971"
"IL-15100";"Ivan Liston";"Consumer";"Houston";"Texas";77041;"Central";"CA-2017-169971"
"SW-20350";"Sean Wendt";"Home Office";"Omaha";"Nebraska";68104;"Central";"US-2017-133508"
"DP-13390";"Dennis Pardue";"Home Office";"Los Angeles";"California";90004;"West";"CA-2015-107139"
"BT-11395";"Bill Tyler";"Corporate";"Altoona";"Pennsylvania";16602;"East";"CA-2016-111325"
"BT-11395";"Bill Tyler";"Corporate";"Altoona";"Pennsylvania";16602;"East";"CA-2016-111325"
"JE-15475";"Jeremy Ellison";"Consumer";"New York City";"New York";10024;"East";"CA-2016-163762"
"EJ-13720";"Ed Jacobs";"Consumer";"San Diego";"California";92037;"West";"US-2015-117163"
"EJ-13720";"Ed Jacobs";"Consumer";"San Diego";"California";92037;"West";"US-2015-117163"
"EJ-13720";"Ed Jacobs";"Consumer";"San Diego";"California";92037;"West";"US-2015-117163"
"BE-11410";"Bobby Elias";"Consumer";"Miami";"Florida";33178;"South";"CA-2018-121314"
"KL-16555";"Kelly Lampkin";"Corporate";"Greensboro";"North Carolina";27405;"South";"CA-2018-147760"
"KL-16555";"Kelly Lampkin";"Corporate";"Greensboro";"North Carolina";27405;"South";"CA-2018-147760"
"NC-18415";"Nathan Cano";"Consumer";"Jacksonville";"North Carolina";28540;"South";"CA-2017-156503"
"NC-18415";"Nathan Cano";"Consumer";"Jacksonville";"North Carolina";28540;"South";"CA-2017-156503"
"NC-18415";"Nathan Cano";"Consumer";"Jacksonville";"North Carolina";28540;"South";"CA-2017-156503"
"NC-18415";"Nathan Cano";"Consumer";"Jacksonville";"North Carolina";28540;"South";"CA-2017-156503"
"NC-18415";"Nathan Cano";"Consumer";"Jacksonville";"North Carolina";28540;"South";"CA-2017-156503"
"NC-18415";"Nathan Cano";"Consumer";"Jacksonville";"North Carolina";28540;"South";"CA-2017-156503"
"AH-10690";"Anna Häberlin";"Corporate";"Plantation";"Florida";33317;"South";"CA-2016-113628"
"AH-10690";"Anna Häberlin";"Corporate";"Plantation";"Florida";33317;"South";"CA-2016-113628"
"AH-10690";"Anna Häberlin";"Corporate";"Plantation";"Florida";33317;"South";"CA-2016-113628"
"AH-10690";"Anna Häberlin";"Corporate";"Plantation";"Florida";33317;"South";"CA-2016-113628"
"AH-10690";"Anna Häberlin";"Corporate";"Plantation";"Florida";33317;"South";"CA-2016-113628"
"AH-10690";"Anna Häberlin";"Corporate";"Plantation";"Florida";33317;"South";"CA-2016-113628"
"PK-19075";"Pete Kriz";"Consumer";"Milwaukee";"Wisconsin";53209;"Central";"CA-2018-147753"
"NG-18430";"Nathan Gelder";"Consumer";"Quincy";"Illinois";62301;"Central";"CA-2016-103961"
"ZD-21925";"Zuschuss Donatelli";"Consumer";"Jacksonville";"Florida";32216;"South";"CA-2017-152471"
"ZD-21925";"Zuschuss Donatelli";"Consumer";"Jacksonville";"Florida";32216;"South";"CA-2017-152471"
"NW-18400";"Natalie Webber";"Consumer";"Mobile";"Alabama";36608;"South";"CA-2016-102582"
"NW-18400";"Natalie Webber";"Consumer";"Mobile";"Alabama";36608;"South";"CA-2016-102582"
"NW-18400";"Natalie Webber";"Consumer";"Mobile";"Alabama";36608;"South";"CA-2016-102582"
"HG-14845";"Harry Greene";"Consumer";"New York City";"New York";10024;"East";"CA-2018-141873"
"HG-14845";"Harry Greene";"Consumer";"New York City";"New York";10024;"East";"CA-2018-141873"
"HG-14845";"Harry Greene";"Consumer";"New York City";"New York";10024;"East";"CA-2018-141873"
"HG-14845";"Harry Greene";"Consumer";"New York City";"New York";10024;"East";"CA-2018-141873"
"CC-12685";"Craig Carroll";"Consumer";"New York City";"New York";10011;"East";"CA-2016-140984"
"CC-12685";"Craig Carroll";"Consumer";"New York City";"New York";10011;"East";"CA-2016-140984"
"CC-12685";"Craig Carroll";"Consumer";"New York City";"New York";10011;"East";"CA-2016-140984"
"JG-15805";"John Grady";"Corporate";"Dallas";"Texas";75217;"Central";"CA-2015-132801"
"RW-19540";"Rick Wilson";"Corporate";"Detroit";"Michigan";48234;"Central";"CA-2018-141733"
"RW-19540";"Rick Wilson";"Corporate";"Detroit";"Michigan";48234;"Central";"CA-2018-141733"
"RW-19540";"Rick Wilson";"Corporate";"Detroit";"Michigan";48234;"Central";"CA-2018-141733"
"RW-19540";"Rick Wilson";"Corporate";"Detroit";"Michigan";48234;"Central";"CA-2018-141733"
"LS-17230";"Lycoris Saunders";"Consumer";"Dover";"Delaware";19901;"East";"US-2016-111927"
"LS-17230";"Lycoris Saunders";"Consumer";"Dover";"Delaware";19901;"East";"US-2016-111927"
"MY-18295";"Muhammed Yedwab";"Corporate";"Columbus";"Ohio";43229;"East";"CA-2015-105984"
"MY-18295";"Muhammed Yedwab";"Corporate";"Columbus";"Ohio";43229;"East";"CA-2015-105984"
"JM-15655";"Jim Mitchum";"Corporate";"Glendale";"Arizona";85301;"West";"CA-2015-100363"
"JM-15655";"Jim Mitchum";"Corporate";"Glendale";"Arizona";85301;"West";"CA-2015-100363"
"KM-16720";"Kunst Miller";"Consumer";"North Las Vegas";"Nevada";89031;"West";"CA-2015-126760"
"KM-16720";"Kunst Miller";"Consumer";"North Las Vegas";"Nevada";89031;"West";"CA-2015-126760"
"KM-16720";"Kunst Miller";"Consumer";"North Las Vegas";"Nevada";89031;"West";"CA-2015-126760"
"KM-16720";"Kunst Miller";"Consumer";"North Las Vegas";"Nevada";89031;"West";"CA-2015-126760"
"KE-16420";"Katrina Edelman";"Corporate";"Bristol";"Tennessee";37620;"South";"US-2015-109162"
"TS-21370";"Todd Sumrall";"Corporate";"Los Angeles";"California";90049;"West";"CA-2015-101931"
"TS-21370";"Todd Sumrall";"Corporate";"Los Angeles";"California";90049;"West";"CA-2015-101931"
"TS-21370";"Todd Sumrall";"Corporate";"Los Angeles";"California";90049;"West";"CA-2015-101931"
"TS-21370";"Todd Sumrall";"Corporate";"Los Angeles";"California";90049;"West";"CA-2015-101931"
"TS-21370";"Todd Sumrall";"Corporate";"Los Angeles";"California";90049;"West";"CA-2015-101931"
"SZ-20035";"Sam Zeldin";"Home Office";"Canton";"Michigan";48187;"Central";"CA-2018-129000"
"JE-15745";"Joel Eaton";"Consumer";"Fayetteville";"Arkansas";72701;"South";"CA-2018-161053"
"JE-15745";"Joel Eaton";"Consumer";"Fayetteville";"Arkansas";72701;"South";"CA-2018-161053"
"MS-17980";"Michael Stewart";"Corporate";"Springfield";"Missouri";65807;"Central";"CA-2016-142377"
"DH-13675";"Duane Huffman";"Home Office";"Quincy";"Massachusetts";2169;"East";"CA-2016-127593"
"GT-14755";"Guy Thornton";"Consumer";"Rockford";"Illinois";61107;"Central";"CA-2018-130526"
"GH-14410";"Gary Hansen";"Home Office";"San Francisco";"California";94122;"West";"US-2018-131849"
"GH-14410";"Gary Hansen";"Home Office";"San Francisco";"California";94122;"West";"US-2018-131849"
"DM-13015";"Darrin Martin";"Consumer";"San Antonio";"Texas";78207;"Central";"US-2018-105389"
"DM-13015";"Darrin Martin";"Consumer";"San Antonio";"Texas";78207;"Central";"US-2018-105389"
"DM-13015";"Darrin Martin";"Consumer";"San Antonio";"Texas";78207;"Central";"US-2018-105389"
"TC-21295";"Toby Carlisle";"Consumer";"Thornton";"Colorado";80229;"West";"CA-2015-140816"
"JK-16120";"Julie Kriz";"Home Office";"Chicago";"Illinois";60653;"Central";"CA-2018-154039"
"JK-16120";"Julie Kriz";"Home Office";"Chicago";"Illinois";60653;"Central";"CA-2018-154039"
"NC-18415";"Nathan Cano";"Consumer";"Yonkers";"New York";10701;"East";"CA-2015-135755"
"NC-18415";"Nathan Cano";"Consumer";"Yonkers";"New York";10701;"East";"CA-2015-135755"
"AJ-10960";"Astrea Jones";"Consumer";"San Diego";"California";92037;"West";"CA-2018-123246"
"LC-16885";"Lena Creighton";"Consumer";"Champaign";"Illinois";61821;"Central";"CA-2016-157133"
"GW-14605";"Giulietta Weimer";"Consumer";"San Francisco";"California";94122;"West";"CA-2015-124709"
"SC-20305";"Sean Christensen";"Consumer";"Lawrence";"Indiana";46226;"Central";"CA-2018-146360"
"JF-15355";"Jay Fein";"Consumer";"San Diego";"California";92105;"West";"CA-2016-132486"
"JF-15355";"Jay Fein";"Consumer";"San Diego";"California";92105;"West";"CA-2016-132486"
"JF-15355";"Jay Fein";"Consumer";"San Diego";"California";92105;"West";"CA-2016-132486"
"JF-15355";"Jay Fein";"Consumer";"San Diego";"California";92105;"West";"CA-2016-132486"
"JF-15355";"Jay Fein";"Consumer";"San Diego";"California";92105;"West";"CA-2016-132486"
"JF-15355";"Jay Fein";"Consumer";"San Diego";"California";92105;"West";"CA-2016-132486"
"DM-13015";"Darrin Martin";"Consumer";"Johnson City";"Tennessee";37604;"South";"CA-2017-136231"
"DM-13015";"Darrin Martin";"Consumer";"Johnson City";"Tennessee";37604;"South";"CA-2017-136231"
"DM-13015";"Darrin Martin";"Consumer";"Johnson City";"Tennessee";37604;"South";"CA-2017-136231"
"DM-13015";"Darrin Martin";"Consumer";"Johnson City";"Tennessee";37604;"South";"CA-2017-136231"
"EP-13915";"Emily Phan";"Consumer";"Tampa";"Florida";33614;"South";"CA-2017-140641"
"JG-15805";"John Grady";"Corporate";"Decatur";"Illinois";62521;"Central";"CA-2015-151001"
"JG-15805";"John Grady";"Corporate";"Decatur";"Illinois";62521;"Central";"CA-2015-151001"
"PF-19120";"Peter Fuller";"Consumer";"Gilbert";"Arizona";85234;"West";"CA-2016-129896"
"PF-19120";"Peter Fuller";"Consumer";"Gilbert";"Arizona";85234;"West";"CA-2016-129896"
"PF-19120";"Peter Fuller";"Consumer";"Gilbert";"Arizona";85234;"West";"CA-2016-129896"
"PF-19120";"Peter Fuller";"Consumer";"Gilbert";"Arizona";85234;"West";"CA-2016-129896"
"DW-13195";"David Wiener";"Corporate";"Knoxville";"Tennessee";37918;"South";"CA-2015-152849"
"CK-12595";"Clytie Kelty";"Consumer";"Chicago";"Illinois";60653;"Central";"US-2018-127341"
"CC-12670";"Craig Carreira";"Consumer";"Bloomington";"Indiana";47401;"Central";"CA-2017-167759"
"SV-20785";"Stewart Visinsky";"Consumer";"Roswell";"Georgia";30076;"South";"CA-2015-100895"
"SV-20785";"Stewart Visinsky";"Consumer";"Roswell";"Georgia";30076;"South";"CA-2015-100895"
"SV-20785";"Stewart Visinsky";"Consumer";"Roswell";"Georgia";30076;"South";"CA-2015-100895"
"SP-20860";"Sung Pak";"Corporate";"Los Angeles";"California";90036;"West";"US-2017-163881"
"SP-20860";"Sung Pak";"Corporate";"Los Angeles";"California";90036;"West";"US-2017-163881"
"SP-20860";"Sung Pak";"Corporate";"Los Angeles";"California";90036;"West";"US-2017-163881"
"MS-17770";"Maxwell Schwartz";"Consumer";"Houston";"Texas";77036;"Central";"US-2017-144547"
"TC-21475";"Tony Chapman";"Home Office";"Bolingbrook";"Illinois";60440;"Central";"US-2015-112200"
"SJ-20125";"Sanjit Jacobs";"Home Office";"Texarkana";"Arkansas";71854;"South";"CA-2018-110212"
"DS-13180";"David Smith";"Corporate";"San Antonio";"Texas";78207;"Central";"CA-2018-134285"
"DS-13180";"David Smith";"Corporate";"San Antonio";"Texas";78207;"Central";"CA-2018-134285"
"SC-20800";"Stuart Calhoun";"Consumer";"Edinburg";"Texas";78539;"Central";"CA-2018-102267"
"SH-20395";"Shahid Hopkins";"Consumer";"Toledo";"Ohio";43615;"East";"CA-2018-157980"
"SF-20965";"Sylvia Foulston";"Corporate";"Baytown";"Texas";77520;"Central";"CA-2016-121097"
"MG-17680";"Maureen Gastineau";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-151043"
"CS-12400";"Christopher Schild";"Home Office";"Los Angeles";"California";90045;"West";"US-2016-119312"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"VT-21700";"Valerie Takahito";"Home Office";"Philadelphia";"Pennsylvania";19143;"East";"CA-2016-167010"
"AB-10105";"Adrian Barton";"Consumer";"Pearland";"Texas";77581;"Central";"CA-2018-126788"
"MM-18280";"Muhammed MacIntyre";"Corporate";"New York City";"New York";10035;"East";"CA-2018-148068"
"MM-18280";"Muhammed MacIntyre";"Corporate";"New York City";"New York";10035;"East";"CA-2018-148068"
"ML-17410";"Maris LaWare";"Consumer";"Phoenix";"Arizona";85023;"West";"US-2018-142573"
"ML-17410";"Maris LaWare";"Consumer";"Phoenix";"Arizona";85023;"West";"US-2018-142573"
"ML-17410";"Maris LaWare";"Consumer";"Phoenix";"Arizona";85023;"West";"US-2018-142573"
"ML-17410";"Maris LaWare";"Consumer";"Phoenix";"Arizona";85023;"West";"US-2018-142573"
"ML-17410";"Maris LaWare";"Consumer";"Phoenix";"Arizona";85023;"West";"US-2018-142573"
"KD-16495";"Keith Dawkins";"Corporate";"Chesapeake";"Virginia";23320;"South";"US-2016-148817"
"KD-16495";"Keith Dawkins";"Corporate";"Chesapeake";"Virginia";23320;"South";"US-2016-148817"
"RF-19735";"Roland Fjeld";"Consumer";"Chicago";"Illinois";60610;"Central";"CA-2017-110044"
"SC-20305";"Sean Christensen";"Consumer";"Chicago";"Illinois";60623;"Central";"CA-2018-146920"
"SC-20305";"Sean Christensen";"Consumer";"Chicago";"Illinois";60623;"Central";"CA-2018-146920"
"BN-11515";"Bradley Nguyen";"Consumer";"Seattle";"Washington";98103;"West";"CA-2015-103940"
"BN-11515";"Bradley Nguyen";"Consumer";"Seattle";"Washington";98103;"West";"CA-2015-103940"
"BN-11515";"Bradley Nguyen";"Consumer";"Seattle";"Washington";98103;"West";"CA-2015-103940"
"BN-11515";"Bradley Nguyen";"Consumer";"Seattle";"Washington";98103;"West";"CA-2015-103940"
"JS-15880";"John Stevenson";"Consumer";"Harlingen";"Texas";78550;"Central";"CA-2017-162082"
"JS-15880";"John Stevenson";"Consumer";"Harlingen";"Texas";78550;"Central";"CA-2017-162082"
"JS-15880";"John Stevenson";"Consumer";"Harlingen";"Texas";78550;"Central";"CA-2017-162082"
"VG-21805";"Vivek Grady";"Corporate";"Philadelphia";"Pennsylvania";19140;"East";"CA-2017-132094"
"VG-21805";"Vivek Grady";"Corporate";"Philadelphia";"Pennsylvania";19140;"East";"CA-2017-132094"
"AW-10840";"Anthony Witt";"Consumer";"Bakersfield";"California";93309;"West";"CA-2018-123001"
"AW-10840";"Anthony Witt";"Consumer";"Bakersfield";"California";93309;"West";"CA-2018-123001"
"AW-10840";"Anthony Witt";"Consumer";"Bakersfield";"California";93309;"West";"CA-2018-123001"
"LS-17230";"Lycoris Saunders";"Consumer";"Grand Prairie";"Texas";75051;"Central";"CA-2016-118955"
"LS-17230";"Lycoris Saunders";"Consumer";"Grand Prairie";"Texas";75051;"Central";"CA-2016-118955"
"LS-17230";"Lycoris Saunders";"Consumer";"Grand Prairie";"Texas";75051;"Central";"CA-2016-118955"
"MH-17455";"Mark Hamilton";"Consumer";"Greenwood";"Indiana";46142;"Central";"US-2017-143448"
"TS-21340";"Toby Swindell";"Consumer";"New York City";"New York";10024;"East";"CA-2018-117863"
"TS-21340";"Toby Swindell";"Consumer";"New York City";"New York";10024;"East";"CA-2018-117863"
"EH-13945";"Eric Hoffmann";"Consumer";"Memphis";"Tennessee";38109;"South";"CA-2018-160458"
"MG-17695";"Maureen Gnade";"Consumer";"Buffalo";"New York";14215;"East";"US-2017-142685"
"DO-13435";"Denny Ordway";"Consumer";"Los Angeles";"California";90036;"West";"CA-2017-133144"
"AF-10870";"Art Ferguson";"Consumer";"Homestead";"Florida";33030;"South";"CA-2018-167871"
"AF-10870";"Art Ferguson";"Consumer";"Homestead";"Florida";33030;"South";"CA-2018-167871"
"SN-20710";"Steve Nguyen";"Home Office";"Pasadena";"Texas";77506;"Central";"CA-2017-119963"
"SN-20710";"Steve Nguyen";"Home Office";"Pasadena";"Texas";77506;"Central";"CA-2017-119963"
"SN-20710";"Steve Nguyen";"Home Office";"Pasadena";"Texas";77506;"Central";"CA-2017-119963"
"SN-20710";"Steve Nguyen";"Home Office";"Pasadena";"Texas";77506;"Central";"CA-2017-119963"
"MO-17500";"Mary O'Rourke";"Consumer";"Freeport";"New York";11520;"East";"CA-2015-121167"
"ON-18715";"Odella Nelson";"Corporate";"Denver";"Colorado";80219;"West";"US-2017-151862"
"SC-20095";"Sanjit Chand";"Consumer";"Quincy";"Massachusetts";2169;"East";"CA-2018-152961"
"MS-17710";"Maurice Satty";"Consumer";"Detroit";"Michigan";48205;"Central";"CA-2015-133228"
"MS-17710";"Maurice Satty";"Consumer";"Detroit";"Michigan";48205;"Central";"CA-2015-133228"
"DN-13690";"Duane Noonan";"Consumer";"San Francisco";"California";94109;"West";"CA-2017-114951"
"RB-19360";"Raymond Buch";"Consumer";"Nashville";"Tennessee";37211;"South";"CA-2017-156573"
"RB-19360";"Raymond Buch";"Consumer";"Nashville";"Tennessee";37211;"South";"CA-2017-156573"
"RB-19360";"Raymond Buch";"Consumer";"Nashville";"Tennessee";37211;"South";"CA-2017-156573"
"NH-18610";"Nicole Hansen";"Corporate";"Detroit";"Michigan";48227;"Central";"CA-2016-113901"
"NH-18610";"Nicole Hansen";"Corporate";"Detroit";"Michigan";48227;"Central";"CA-2016-113901"
"ED-13885";"Emily Ducich";"Home Office";"Los Angeles";"California";90045;"West";"CA-2018-134838"
"ED-13885";"Emily Ducich";"Home Office";"Los Angeles";"California";90045;"West";"CA-2018-134838"
"PW-19240";"Pierre Wener";"Consumer";"Philadelphia";"Pennsylvania";19140;"East";"CA-2017-120257"
"DM-13345";"Denise Monton";"Corporate";"Asheville";"North Carolina";28806;"South";"CA-2015-164910"
"DW-13540";"Don Weiss";"Consumer";"New York City";"New York";10024;"East";"CA-2017-149902"
"EH-14125";"Eugene Hildebrand";"Home Office";"Colorado Springs";"Colorado";80906;"West";"CA-2017-146010"
"KE-16420";"Katrina Edelman";"Corporate";"San Antonio";"Texas";78207;"Central";"US-2016-163685"
"KE-16420";"Katrina Edelman";"Corporate";"San Antonio";"Texas";78207;"Central";"US-2016-163685"
"SP-20920";"Susan Pistek";"Consumer";"Los Angeles";"California";90036;"West";"CA-2015-135090"
"PS-19045";"Penelope Sewall";"Home Office";"Sterling Heights";"Michigan";48310;"Central";"CA-2016-132374"
"JM-15250";"Janet Martin";"Consumer";"New York City";"New York";10009;"East";"CA-2017-167556"
"JM-15250";"Janet Martin";"Consumer";"New York City";"New York";10009;"East";"CA-2017-167556"
"JM-15250";"Janet Martin";"Consumer";"New York City";"New York";10009;"East";"CA-2017-167556"
"JM-15250";"Janet Martin";"Consumer";"New York City";"New York";10009;"East";"CA-2017-167556"
"EB-13930";"Eric Barreto";"Consumer";"Richmond";"Virginia";23223;"South";"US-2017-116400"
